cruise_id,station,latitude,longitude
WS21032,.47,25.5825,-81.3695
WS21093,.47,25.5835,-81.3676666666667
WS22337,.47,25.5825,-81.368
WS22022,.49,25.5828333333333,-81.293
WS20342,.49,25.5836666666667,-81.2931666666667
WS22337,.49,25.5835,-81.2931666666667
WS22022,.51,25.4528333333333,-81.3078333333333
WS20279,.51,25.4531666666667,-81.308
WS20342,.51,25.4506666666667,-81.309
WS21032,.51,25.453,-81.3096666666667
WS21093,.51,25.4533333333333,-81.3095
WS21338,.51,25.453,-81.3086666666667
WS22337,.51,25.4526666666667,-81.3078333333333
WS20279,.53,25.4528333333333,-81.2331666666667
WS20342,.53,25.4501666666667,-81.2305
WS22337,.53,25.4523333333333,-81.2268333333333
WS20279,.54,25.3433333333333,-81.1515
WS21032,.54,25.3411666666667,-81.1565
WS21093,.54,25.3413333333333,-81.1556666666667
WS20279,.55,25.35,-81.198
WS20342,.55,25.3505,-81.197
WS21032,.55,25.3496666666667,-81.1928333333333
WS21093,.55,25.3493333333333,-81.1976666666667
WS22022,.56,25.3498333333333,-81.2275
WS20342,.56,25.3483333333333,-81.226
WS21032,.56,25.3495,-81.229
WS21093,.56,25.3505,-81.2293333333333
WS22337,.56,25.3495,-81.226
WS22022,.57,25.3518333333333,-81.2623333333333
WS20279,.57,25.3516666666667,-81.2656666666667
WS20342,.57,25.3481666666667,-81.2595
WS21032,.57,25.351,-81.2586666666667
WS21093,.57,25.3503333333333,-81.2635
WS21338,.57,25.352,-81.2668333333333
WS22337,.57,25.3495,-81.2671666666667
WS20279,.571,25.352,-81.335
WS20279,.572,25.3515,-81.4855
WS20279,.573,25.3483333333333,-81.6525
WS22022,.57_1,25.3511666666667,-81.3358333333333
WS20342,.57_1,25.3531666666667,-81.3363333333333
WS21032,.57_1,25.3518333333333,-81.3356666666667
WS21093,.57_1,25.3513333333333,-81.3388333333333
WS21338,.57_1,25.352,-81.3363333333333
WS22337,.57_1,25.3511666666667,-81.336
WS22022,.57_2,25.3516666666667,-81.49
WS20342,.57_2,25.3475,-81.49
WS21032,.57_2,25.3501666666667,-81.487
WS21093,.57_2,25.3501666666667,-81.4906666666667
WS21338,.57_2,25.3521666666667,-81.4901666666667
WS22337,.57_2,25.3505,-81.4915
WS22022,.57_3,25.3478333333333,-81.6493333333333
WS20342,.57_3,25.3385,-81.658
WS21032,.57_3,25.34,-81.6396666666667
WS21093,.57_3,25.3476666666667,-81.6551666666667
WS21338,.57_3,25.3516666666667,-81.6528333333333
WS22337,.57_3,25.3535,-81.6548333333333
WS22022,.58,25.166,-81.651
WS20279,.58,25.1636666666667,-81.6525
WS20342,.58,25.1638333333333,-81.6515
WS21032,.58,25.1651666666667,-81.652
WS21338,.58,25.1665,-81.6528333333333
WS22337,.58,25.1673333333333,-81.6545
WS22022,.60,25.166,-81.336
WS20279,.60,25.169,-81.3355
WS20342,.60,25.1638333333333,-81.335
WS21032,.60,25.1628333333333,-81.3343333333333
WS21338,.60,25.1663333333333,-81.3363333333333
WS22337,.60,25.1655,-81.3381666666667
WS22022,.64,25.1655,-81.1596666666667
WS20279,.64,25.1651666666667,-81.163
WS20342,.64,25.1646666666667,-81.158
WS21032,.64,25.1655,-81.164
WS21338,.64,25.1655,-81.1586666666667
WS22337,.64,25.1646666666667,-81.16
WS22022,.65,25.0965,-81.0973333333333
WS21032,.65,25.0995,-81.092
WS21338,.65,25.0946666666667,-81.097
WS22022,.68,24.9305,-81.1668333333333
WS20279,.68,24.9295,-81.1675
WS20342,.68,24.9276666666667,-81.1666666666667
WS21032,.68,24.9266666666667,-81.1656666666667
WS21338,.68,24.9305,-81.1635
WS22337,.68,24.9306666666667,-81.1661666666667
WS22022,.7,24.8161666666667,-80.7555
WS20279,.7,24.8176666666667,-80.758
WS20342,.7,24.8138333333333,-80.7536666666667
WS21338,.7,24.8148333333333,-80.7566666666667
WS22337,.7,24.816,-80.756
WS20279,.9,24.7623333333333,-80.7265
WS21032,.9,24.763,-80.7223333333333
WS21093,.9,24.7636666666667,-80.7238333333333
WS21338,.9,24.7628333333333,-80.724
WS22337,.9,24.7618333333333,-80.7226666666667
WS22022,.9_5,24.7168333333333,-80.6893333333333
WS20279,.9_5,24.7175,-80.688
WS21032,.9_5,24.7181666666667,-80.6878333333333
WS21338,.9_5,24.7163333333333,-80.6895
WS22337,.9_5,24.7158333333333,-80.695
WS21093,.AM18,27.229,-83.4088333333333
WS21093,.AM19,27.1895,-83.5003333333333
WS22022,.AMI1,27.4971666666667,-82.7508333333333
WS20279,.AMI1,27.4993333333333,-82.7515
WS20342,.AMI1,27.4971666666667,-82.7501666666667
WS21032,.AMI1,27.4985,-82.75
WS21093,.AMI1,27.4955,-82.7513333333333
WS21338,.AMI1,27.498,-82.7491666666667
WS22072,.AMI1,27.4971666666667,-82.751
WS22141,.AMI1,27.4995,-82.7545
WS22337,.AMI1,27.4943333333333,-82.7523333333333
WS23010,.AMI1,27.4935,-82.7483333333333
WS23061,.AMI1,27.4988333333333,-82.7526666666667
WS22022,.AMI2,27.4591666666667,-82.8453333333333
WS20279,.AMI2,27.4601666666667,-82.8481666666667
WS20342,.AMI2,27.4591666666667,-82.8428333333333
WS21032,.AMI2,27.4615,-82.8443333333333
WS21093,.AMI2,27.4581666666667,-82.845
WS21338,.AMI2,27.459,-82.844
WS22072,.AMI2,27.459,-82.8438333333333
WS22141,.AMI2,27.459,-82.8463333333333
WS22337,.AMI2,27.4583333333333,-82.8465
WS23010,.AMI2,27.4536666666667,-82.8416666666667
WS23061,.AMI2,27.459,-82.8443333333333
WS22022,.AMI3,27.4221666666667,-82.9408333333333
WS20279,.AMI3,27.4223333333333,-82.9435
WS20342,.AMI3,27.4188333333333,-82.9398333333333
WS21032,.AMI3,27.425,-82.9378333333333
WS21093,.AMI3,27.4183333333333,-82.9366666666667
WS21338,.AMI3,27.4213333333333,-82.9366666666667
WS22072,.AMI3,27.4185,-82.942
WS22141,.AMI3,27.4211666666667,-82.9413333333333
WS22337,.AMI3,27.4216666666667,-82.9418333333333
WS23010,.AMI3,27.415,-82.9338333333333
WS23061,.AMI3,27.4213333333333,-82.9353333333333
WS20279,.AMI4,27.3846666666667,-83.0351666666667
WS20342,.AMI4,27.3841666666667,-83.031
WS21032,.AMI4,27.381,-83.0318333333333
WS21093,.AMI4,27.381,-83.0311666666667
WS21338,.AMI4,27.383,-83.0301666666667
WS22072,.AMI4,27.3826666666667,-83.0315
WS22141,.AMI4,27.3813333333333,-83.0353333333333
WS22337,.AMI4,27.3821666666667,-83.0353333333333
WS23010,.AMI4,27.3778333333333,-83.031
WS23061,.AMI4,27.3811666666667,-83.0326666666667
WS20279,.AMI5,27.3446666666667,-83.1286666666667
WS20342,.AMI5,27.3433333333333,-83.1291666666667
WS21032,.AMI5,27.3421666666667,-83.1263333333333
WS21093,.AMI5,27.3408333333333,-83.127
WS21338,.AMI5,27.3438333333333,-83.127
WS22072,.AMI5,27.3438333333333,-83.1268333333333
WS22141,.AMI5,27.3428333333333,-83.1306666666667
WS22337,.AMI5,27.3423333333333,-83.1296666666667
WS23010,.AMI5,27.332,-83.1253333333333
WS23061,.AMI5,27.3416666666667,-83.1253333333333
WS22022,.AMI6,27.3108333333333,-83.2213333333333
WS20279,.AMI6,27.308,-83.2241666666667
WS20342,.AMI6,27.3068333333333,-83.2231666666667
WS21032,.AMI6,27.3051666666667,-83.22
WS21093,.AMI6,27.3045,-83.2205
WS21338,.AMI6,27.305,-83.2208333333333
WS22072,.AMI6,27.3048333333333,-83.2211666666667
WS22141,.AMI6,27.3053333333333,-83.2208333333333
WS22337,.AMI6,27.3048333333333,-83.223
WS23010,.AMI6,27.3038333333333,-83.2215
WS23061,.AMI6,27.3051666666667,-83.2208333333333
WS22022,.AMI7,27.2675,-83.3176666666667
WS20279,.AMI7,27.2666666666667,-83.314
WS20342,.AMI7,27.2703333333333,-83.3236666666667
WS21032,.AMI7,27.26,-83.3118333333333
WS21093,.AMI7,27.2641666666667,-83.3115
WS21338,.AMI7,27.2665,-83.315
WS22072,.AMI7,27.2663333333333,-83.3155
WS22141,.AMI7,27.2648333333333,-83.3138333333333
WS22337,.AMI7,27.265,-83.3208333333333
WS23010,.AMI7,27.2686666666667,-83.3161666666667
WS23061,.AMI7,27.267,-83.3136666666667
WS22022,.AMI8,27.2285,-83.411
WS20279,.AMI8,27.2296666666667,-83.4103333333333
WS20342,.AMI8,27.226,-83.411
WS21032,.AMI8,27.2305,-83.4081666666667
WS21338,.AMI8,27.2278333333333,-83.4093333333333
WS22072,.AMI8,27.228,-83.4096666666667
WS22141,.AMI8,27.2291666666667,-83.412
WS22337,.AMI8,27.228,-83.4093333333333
WS23010,.AMI8,27.2263333333333,-83.407
WS23061,.AMI8,27.229,-83.4086666666667
WS22022,.AMI9,27.1893333333333,-83.5051666666667
WS20279,.AMI9,27.191,-83.5045
WS20342,.AMI9,27.1915,-83.5031666666667
WS21032,.AMI9,27.1941666666667,-83.5031666666667
WS21338,.AMI9,27.1888333333333,-83.503
WS22072,.AMI9,27.1893333333333,-83.5036666666667
WS22141,.AMI9,27.1893333333333,-83.5001666666667
WS22337,.AMI9,27.1876666666667,-83.5023333333333
WS23010,.AMI9,27.182,-83.4955
WS23061,.AMI9,27.1915,-83.5013333333333
WS20342,.BG1,26.7213333333333,-82.2471666666667
WS21093,.BG1,26.7191666666667,-82.2483333333333
WS22072,.BG1,26.7195,-82.2486666666667
WS22141,.BG1,26.71,-82.2665
WS22337,.BG1,26.7113333333333,-82.2613333333333
WS23010,.BG1,26.7151666666667,-82.2556666666667
WS23061,.BG1,26.71,-82.2655
WS20279,.BG2,26.6906666666667,-82.3405
WS20342,.BG2,26.6886666666667,-82.3396666666667
WS21032,.BG2,26.6895,-82.3415
WS21093,.BG2,26.6888333333333,-82.3403333333333
WS22072,.BG2,26.6886666666667,-82.3395
WS22141,.BG2,26.689,-82.3411666666667
WS22337,.BG2,26.6875,-82.3396666666667
WS23010,.BG2,26.686,-82.3395
WS23061,.BG2,26.6896666666667,-82.3378333333333
WS20279,.BG3,26.6706666666667,-82.4185
WS20342,.BG3,26.67,-82.4155
WS21032,.BG3,26.6678333333333,-82.4195
WS21093,.BG3,26.6701666666667,-82.4171666666667
WS22072,.BG3,26.668,-82.417
WS22141,.BG3,26.6688333333333,-82.418
WS22337,.BG3,26.6665,-82.4188333333333
WS23010,.BG3,26.6683333333333,-82.4126666666667
WS23061,.BG3,26.6686666666667,-82.4173333333333
WS20279,.BG4,26.6321666666667,-82.5595
WS20342,.BG4,26.6305,-82.5545
WS21032,.BG4,26.6306666666667,-82.5538333333333
WS21093,.BG4,26.6316666666667,-82.5578333333333
WS22072,.BG4,26.6305,-82.556
WS22141,.BG4,26.6275,-82.5566666666667
WS22337,.BG4,26.6313333333333,-82.5568333333333
WS23010,.BG4,26.629,-82.554
WS23061,.BG4,26.6301666666667,-82.5558333333333
WS23061,.BG6,26.5438333333333,-82.8693333333333
WS23061,.BG7,26.4933333333333,-83.0353333333333
WS22022,.CAL1,26.4258333333333,-81.9595
WS20279,.CAL1,26.427,-81.9608333333333
WS20342,.CAL1,26.4245,-81.9568333333333
WS21032,.CAL1,26.4245,-81.9593333333333
WS21093,.CAL1,26.425,-81.9616666666667
WS21338,.CAL1,26.4261666666667,-81.9598333333333
WS22072,.CAL1,26.4245,-81.9633333333333
WS22141,.CAL1,26.4235,-81.9616666666667
WS23010,.CAL1,26.4193333333333,-81.964
WS23061,.CAL1,26.4245,-81.9605
WS22022,.CAL2,26.383,-82.0005
WS20279,.CAL2,26.3828333333333,-82.0023333333333
WS20342,.CAL2,26.3845,-81.999
WS21032,.CAL2,26.3826666666667,-81.9993333333333
WS21093,.CAL2,26.3835,-82.001
WS21338,.CAL2,26.3826666666667,-82
WS22072,.CAL2,26.3831666666667,-82.0016666666667
WS22141,.CAL2,26.3856666666667,-82.0013333333333
WS22337,.CAL2,26.3826666666667,-82.0003333333333
WS23010,.CAL2,26.3828333333333,-82.0003333333333
WS23061,.CAL2,26.3826666666667,-82.001
WS22022,.CAL3,26.3411666666667,-82.044
WS20279,.CAL3,26.344,-82.0436666666667
WS20342,.CAL3,26.341,-82.045
WS21032,.CAL3,26.3426666666667,-82.0486666666667
WS21093,.CAL3,26.3418333333333,-82.0421666666667
WS21338,.CAL3,26.3415,-82.0436666666667
WS22072,.CAL3,26.3418333333333,-82.0448333333333
WS22141,.CAL3,26.3425,-82.044
WS22337,.CAL3,26.3396666666667,-82.0455
WS23010,.CAL3,26.343,-82.0416666666667
WS23061,.CAL3,26.3406666666667,-82.046
WS22022,.CAL4,26.2518333333333,-82.1391666666667
WS20279,.CAL4,26.2538333333333,-82.1386666666667
WS20342,.CAL4,26.2525,-82.1371666666667
WS21032,.CAL4,26.2543333333333,-82.1375
WS21093,.CAL4,26.2556666666667,-82.1363333333333
WS21338,.CAL4,26.2538333333333,-82.1385
WS22072,.CAL4,26.2536666666667,-82.1388333333333
WS22141,.CAL4,26.2535,-82.1415
WS22337,.CAL4,26.2525,-82.1395
WS23010,.CAL4,26.2535,-82.1381666666667
WS23061,.CAL4,26.2558333333333,-82.1385
WS22022,.CAL5,26.1808333333333,-82.2126666666667
WS20279,.CAL5,26.1855,-82.2168333333333
WS20342,.CAL5,26.1763333333333,-82.2181666666667
WS21032,.CAL5,26.1813333333333,-82.2166666666667
WS21093,.CAL5,26.1863333333333,-82.2141666666667
WS21338,.CAL5,26.183,-82.2168333333333
WS22072,.CAL5,26.1846666666667,-82.2171666666667
WS22141,.CAL5,26.1823333333333,-82.2131666666667
WS22337,.CAL5,26.1813333333333,-82.2158333333333
WS23010,.CAL5,26.1826666666667,-82.2131666666667
WS23061,.CAL5,26.184,-82.2146666666667
WS22022,.CAL6,25.9393333333333,-82.4801666666667
WS20279,.CAL6,25.9428333333333,-82.4825
WS20342,.CAL6,25.938,-82.4835
WS21032,.CAL6,25.9405,-82.4788333333333
WS21093,.CAL6,25.9415,-82.4835
WS21338,.CAL6,25.9421666666667,-82.48
WS22072,.CAL6,25.9398333333333,-82.4798333333333
WS22337,.CAL6,25.9378333333333,-82.4791666666667
WS23010,.CAL6,25.9381666666667,-82.4781666666667
WS23061,.CAL6,25.9398333333333,-82.4815
WS22337,.CW1,28.011,-82.8505
WS23010,.CW1,28.0098333333333,-82.8491666666667
WS23061,.CW1,28.0063333333333,-82.8488333333333
WS22337,.CW2,28.0161666666667,-82.8921666666667
WS23010,.CW2,28.0168333333333,-82.8906666666667
WS23061,.CW2,28.0171666666667,-82.892
WS22337,.CW3,28.0103333333333,-82.9595
WS23010,.CW3,28.0131666666667,-82.963
WS23061,.CW3,28.0091666666667,-82.9556666666667
WS22337,.CW4,28.0091666666667,-83.082
WS23010,.CW4,28.0118333333333,-83.0798333333333
WS23061,.CW4,28.0116666666667,-83.0758333333333
WS23061,.CW5,28.0105,-83.2391666666667
WS23061,.CW6,28.0105,-83.4035
WS23061,.CW7,28.0118333333333,-83.5678333333333
WS21338,.EH07,27.4863333333333,-83.4176666666667
WS21338,.EH08,27.326,-83.3586666666667
WS22072,.EK_IN,25.3353333333333,-80.2236666666667
WS22072,.EK_MID,25.315,-80.1946666666667
WS22072,.EK_OFF,25.294,-80.1618333333333
WS21338,.GP1,26.7151666666667,-82.2533333333333
WS21338,.GP2,26.6883333333333,-82.3396666666667
WS21338,.GP3,26.6691666666667,-82.4163333333333
WS21338,.GP4,26.6301666666667,-82.5565
WS20279,.GP5,26.5953333333333,-82.6968333333333
WS20342,.GP5,26.5961666666667,-82.6983333333333
WS21032,.GP5,26.594,-82.6993333333333
WS21093,.GP5,26.5923333333333,-82.6973333333333
WS21338,.GP5,26.5955,-82.6958333333333
WS22072,.GP5,26.5951666666667,-82.6828333333333
WS22141,.GP5,26.5968333333333,-82.6935
WS22337,.GP5,26.5951666666667,-82.6933333333333
WS23010,.GP5,26.5953333333333,-82.6946666666667
WS23061,.GP5,26.5956666666667,-82.6941666666667
WS22022,.KW1,24.6531666666667,-81.9031666666667
WS20279,.KW1,24.6553333333333,-81.9061666666667
WS20342,.KW1,24.652,-81.904
WS21032,.KW1,24.6541666666667,-81.904
WS21093,.KW1,24.6528333333333,-81.9045
WS21338,.KW1,24.6535,-81.906
WS22072,.KW1,24.6541666666667,-81.9035
WS22141,.KW1,24.655,-81.905
WS22337,.KW1,24.66,-81.905
WS23010,.KW1,24.654,-81.9045
WS23061,.KW1,24.6531666666667,-81.9033333333333
WS22022,.KW2,24.7265,-81.9156666666667
WS20279,.KW2,24.7278333333333,-81.9178333333333
WS20342,.KW2,24.7253333333333,-81.915
WS21032,.KW2,24.7275,-81.9165
WS21093,.KW2,24.728,-81.9183333333333
WS21338,.KW2,24.7266666666667,-81.9178333333333
WS22072,.KW2,24.7278333333333,-81.9163333333333
WS22141,.KW2,24.7275,-81.9185
WS22337,.KW2,24.7271666666667,-81.9171666666667
WS23010,.KW2,24.7258333333333,-81.9145
WS23061,.KW2,24.7291666666667,-81.9148333333333
WS22022,.KW4,25.0135,-82.0398333333333
WS20279,.KW4,25.0128333333333,-82.0428333333333
WS20342,.KW4,25.0123333333333,-82.0391666666667
WS21032,.KW4,25.012,-82.039
WS21093,.KW4,25.0128333333333,-82.043
WS21338,.KW4,25.0136666666667,-82.0421666666667
WS22072,.KW4,25.0176666666667,-82.044
WS22141,.KW4,25.013,-82.0418333333333
WS22337,.KW4,25.019,-82.0475
WS23010,.KW4,25.0126666666667,-82.04
WS23061,.KW4,25.0095,-82.0388333333333
WS22337,.L1,27.3043333333333,-82.5963333333333
WS23061,.L1,27.3025,-82.5921666666667
WS22337,.L3,27.2228333333333,-82.7715
WS23061,.L3,27.2213333333333,-82.7735
WS22337,.L5,27.1385,-82.9518333333333
WS23061,.L5,27.1358333333333,-82.9525
WS22337,.L7,27.0553333333333,-83.1348333333333
WS23061,.L7,27.0573333333333,-83.1341666666667
WS22337,.L9,26.9721666666667,-83.313
WS23061,.L9,26.9713333333333,-83.3131666666667
WS20342,.LK,24.5366666666667,-81.4146666666667
WS22022,.MR,25.0063333333333,-80.3721666666667
WS20279,.MR,25.009,-80.3661666666667
WS20342,.MR,25.0051666666667,-80.3695
WS21032,.MR,25.003,-80.3691666666667
WS21093,.MR,25.0038333333333,-80.3755
WS21338,.MR,25.0056666666667,-80.3696666666667
WS22072,.MR,25.0043333333333,-80.3716666666667
WS22141,.MR,25.0036666666667,-80.3711666666667
WS22337,.MR,25.0076666666667,-80.3683333333333
WS23010,.MR,25.007,-80.3698333333333
WS23061,.MR,25.0036666666667,-80.3686666666667
WS23061,.ROME4,27.6496666666667,-82.9211666666667
WS23061,.ROME5,27.6483333333333,-82.8395
WS22022,.RP1,26.5465,-82.2148333333333
WS20279,.RP1,26.5456666666667,-82.219
WS20342,.RP1,26.5476666666667,-82.2166666666667
WS21032,.RP1,26.5458333333333,-82.2185
WS21093,.RP1,26.5451666666667,-82.2136666666667
WS21338,.RP1,26.546,-82.2163333333333
WS22072,.RP1,26.547,-82.2155
WS22141,.RP1,26.5476666666667,-82.2146666666667
WS22337,.RP1,26.5468333333333,-82.2195
WS23010,.RP1,26.5443333333333,-82.218
WS23061,.RP1,26.5433333333333,-82.2156666666667
WS22022,.RP2,26.5528333333333,-82.255
WS20279,.RP2,26.5535,-82.2566666666667
WS20342,.RP2,26.5533333333333,-82.2563333333333
WS21032,.RP2,26.5523333333333,-82.2571666666667
WS21093,.RP2,26.5518333333333,-82.2548333333333
WS21338,.RP2,26.5533333333333,-82.2548333333333
WS22072,.RP2,26.5533333333333,-82.2553333333333
WS22141,.RP2,26.5541666666667,-82.256
WS22337,.RP2,26.5531666666667,-82.2563333333333
WS23010,.RP2,26.5498333333333,-82.2541666666667
WS23061,.RP2,26.5536666666667,-82.2525
WS22022,.RP3,26.5505,-82.333
WS20279,.RP3,26.552,-82.3321666666667
WS20342,.RP3,26.5516666666667,-82.333
WS21032,.RP3,26.551,-82.3326666666667
WS21093,.RP3,26.5508333333333,-82.3321666666667
WS21338,.RP3,26.5513333333333,-82.3313333333333
WS22072,.RP3,26.5518333333333,-82.3315
WS22141,.RP3,26.5523333333333,-82.3323333333333
WS22337,.RP3,26.5515,-82.332
WS23010,.RP3,26.5496666666667,-82.3318333333333
WS23061,.RP3,26.553,-82.329
WS22022,.RP4,26.5758333333333,-82.4983333333333
WS20279,.RP4,26.5771666666667,-82.4991666666667
WS20342,.RP4,26.5783333333333,-82.4995
WS21032,.RP4,26.5771666666667,-82.4995
WS21093,.RP4,26.5781666666667,-82.4978333333333
WS21338,.RP4,26.5781666666667,-82.4973333333333
WS22072,.RP4,26.5786666666667,-82.4976666666667
WS22141,.RP4,26.5786666666667,-82.4976666666667
WS22337,.RP4,26.5785,-82.4985
WS23010,.RP4,26.5771666666667,-82.4981666666667
WS23061,.RP4,26.578,-82.4971666666667
WS22022,.TB1,27.8021666666667,-82.8818333333333
WS20279,.TB1,27.8028333333333,-82.8815
WS20342,.TB1,27.8011666666667,-82.8818333333333
WS21032,.TB1,27.804,-82.881
WS21093,.TB1,27.8013333333333,-82.8816666666667
WS21338,.TB1,27.8018333333333,-82.8815
WS22072,.TB1,27.8015,-82.8811666666667
WS22141,.TB1,27.8035,-82.8828333333333
WS22337,.TB1,27.7966666666667,-82.8796666666667
WS23010,.TB1,27.8035,-82.8823333333333
WS23061,.TB1,27.7995,-82.8818333333333
WS22022,.TB10,27.6161666666667,-83.4888333333333
WS20279,.TB10,27.6171666666667,-83.4865
WS21032,.TB10,27.6158333333333,-83.4886666666667
WS21093,.TB10,27.6165,-83.4913333333333
WS21338,.TB10,27.6173333333333,-83.4883333333333
WS22072,.TB10,27.615,-83.4861666666667
WS22141,.TB10,27.6148333333333,-83.4893333333333
WS22337,.TB10,27.6163333333333,-83.4865
WS23010,.TB10,27.6085,-83.481
WS23061,.TB10,27.6146666666667,-83.4901666666667
WS20279,.TB11,27.6205,-83.6801666666667
WS21093,.TB1_RECAST,27.8011666666667,-82.8816666666667
WS22022,.TB2,27.7403333333333,-82.9285
WS20279,.TB2,27.743,-82.9295
WS20342,.TB2,27.7373333333333,-82.9301666666667
WS21032,.TB2,27.7425,-82.9278333333333
WS21093,.TB2,27.7396666666667,-82.9291666666667
WS21338,.TB2,27.74,-82.9281666666667
WS22072,.TB2,27.7396666666667,-82.928
WS22141,.TB2,27.7418333333333,-82.9321666666667
WS22337,.TB2,27.7405,-82.9283333333333
WS23010,.TB2,27.7405,-82.9283333333333
WS23061,.TB2,27.7363333333333,-82.9245
WS22022,.TB3,27.6716666666667,-83.0003333333333
WS20279,.TB3,27.6758333333333,-82.9973333333333
WS20342,.TB3,27.672,-83.0013333333333
WS21032,.TB3,27.6746666666667,-83.0003333333333
WS21093,.TB3,27.6713333333333,-83.0011666666667
WS21338,.TB3,27.6715,-83.0001666666667
WS22072,.TB3,27.6715,-82.9993333333333
WS22141,.TB3,27.6726666666667,-83.0018333333333
WS22337,.TB3,27.6743333333333,-82.9978333333333
WS23010,.TB3,27.6743333333333,-82.9971666666667
WS23061,.TB3,27.6696666666667,-83.0025
WS22022,.TB4,27.6175,-83.1346666666667
WS20279,.TB4,27.6211666666667,-83.1345
WS20342,.TB4,27.6163333333333,-83.137
WS21032,.TB4,27.6225,-83.1343333333333
WS21093,.TB4,27.6165,-83.1341666666667
WS21338,.TB4,27.617,-83.133
WS22072,.TB4,27.6168333333333,-83.1331666666667
WS22141,.TB4,27.6176666666667,-83.1336666666667
WS22337,.TB4,27.617,-83.1318333333333
WS23010,.TB4,27.6198333333333,-83.1315
WS23061,.TB4,27.6173333333333,-83.1293333333333
WS22022,.TB5,27.617,-83.3011666666667
WS20279,.TB5,27.6196666666667,-83.2993333333333
WS20342,.TB5,27.6158333333333,-83.301
WS21032,.TB5,27.6218333333333,-83.2971666666667
WS21093,.TB5,27.6168333333333,-83.3003333333333
WS21338,.TB5,27.617,-83.2996666666667
WS22072,.TB5,27.6166666666667,-83.3
WS22141,.TB5,27.6173333333333,-83.2995
WS22337,.TB5,27.6175,-83.2988333333333
WS23010,.TB5,27.614,-83.2901666666667
WS23061,.TB5,27.62,-83.2973333333333
WS20279,.V1,27.1121666666667,-82.4775
WS20342,.V1,27.111,-82.4776666666667
WS21032,.V1,27.1098333333333,-82.4815
WS21093,.V1,27.1093333333333,-82.4773333333333
WS22072,.V1,27.1105,-82.4783333333333
WS22141,.V1,27.1065,-82.4775
WS22337,.V1,27.1108333333333,-82.4768333333333
WS23010,.V1,27.1116666666667,-82.4785
WS23061,.V1,27.1081666666667,-82.4826666666667
WS22022,.V2,27.0715,-82.547
WS20279,.V2,27.0753333333333,-82.5461666666667
WS20342,.V2,27.073,-82.5448333333333
WS21032,.V2,27.0711666666667,-82.5476666666667
WS21093,.V2,27.0716666666667,-82.5488333333333
WS21338,.V2,27.0716666666667,-82.5466666666667
WS22072,.V2,27.072,-82.5473333333333
WS22141,.V2,27.0731666666667,-82.5466666666667
WS22337,.V2,27.0711666666667,-82.5471666666667
WS23010,.V2,27.0708333333333,-82.5433333333333
WS23061,.V2,27.0725,-82.5463333333333
WS22022,.V3,27.0343333333333,-82.6155
WS20279,.V3,27.0335,-82.6133333333333
WS20342,.V3,27.0336666666667,-82.6145
WS21032,.V3,27.031,-82.622
WS21093,.V3,27.0353333333333,-82.618
WS21338,.V3,27.0331666666667,-82.6151666666667
WS22072,.V3,27.0336666666667,-82.615
WS22141,.V3,27.0371666666667,-82.6126666666667
WS22337,.V3,27.0343333333333,-82.6098333333333
WS23010,.V3,27.0323333333333,-82.61
WS23061,.V3,27.0308333333333,-82.619
WS22022,.V4,26.994,-82.6851666666667
WS20279,.V4,26.9963333333333,-82.6831666666667
WS20342,.V4,26.9923333333333,-82.6845
WS21032,.V4,26.9941666666667,-82.6878333333333
WS21093,.V4,26.9946666666667,-82.685
WS21338,.V4,26.9941666666667,-82.6838333333333
WS22072,.V4,26.9938333333333,-82.6838333333333
WS22141,.V4,26.9941666666667,-82.6838333333333
WS22337,.V4,26.9935,-82.6841666666667
WS23010,.V4,26.9915,-82.6808333333333
WS23061,.V4,26.9943333333333,-82.6805
WS22022,.V5,26.9545,-82.7525
WS20279,.V5,26.9583333333333,-82.7505
WS20342,.V5,26.9528333333333,-82.7521666666667
WS21032,.V5,26.9563333333333,-82.7525
WS21093,.V5,26.956,-82.753
WS21338,.V5,26.955,-82.7515
WS22072,.V5,26.9556666666667,-82.7518333333333
WS22141,.V5,26.9593333333333,-82.7478333333333
WS22337,.V5,26.9551666666667,-82.7483333333333
WS23010,.V5,26.9506666666667,-82.7433333333333
WS23061,.V5,26.9523333333333,-82.7531666666667
WS22022,.V6,26.9153333333333,-82.8223333333333
WS20279,.V6,26.9188333333333,-82.8208333333333
WS20342,.V6,26.9156666666667,-82.8223333333333
WS21032,.V6,26.914,-82.8235
WS21093,.V6,26.9171666666667,-82.8206666666667
WS21338,.V6,26.9143333333333,-82.8223333333333
WS22072,.V6,26.9166666666667,-82.8203333333333
WS22141,.V6,26.9191666666667,-82.8213333333333
WS22337,.V6,26.9178333333333,-82.821
WS23010,.V6,26.9145,-82.8195
WS23061,.V6,26.9145,-82.8221666666667
WS22022,.V7,26.8768333333333,-82.889
WS20279,.V7,26.8791666666667,-82.8873333333333
WS20342,.V7,26.8763333333333,-82.892
WS21032,.V7,26.8773333333333,-82.8905
WS21093,.V7,26.8775,-82.89
WS21338,.V7,26.8756666666667,-82.8898333333333
WS22072,.V7,26.8793333333333,-82.8863333333333
WS22141,.V7,26.8788333333333,-82.887
WS22337,.V7,26.8761666666667,-82.8911666666667
WS23010,.V7,26.877,-82.8836666666667
WS23061,.V7,26.8746666666667,-82.8911666666667
WS22022,.V8,26.8316666666667,-82.958
WS20279,.V8,26.8341666666667,-82.959
